"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"Vfs9Fhfx0DJjCGIfH_67-Q","6wqXTD15keNjEE5Yrt2VJA","J5SlGtKZglJk3VB6C3lrNg","4.0","0","0","0","Very good food.  If you get there before 5:30, their early bird dinner specials are more affordable.  Portion sizes are smaller, but that was okay for us.  Our server was very nice as well.","2015-07-10 23:08:59"
"YDfaM6vRzBRvodRflfAD_A","XYqAruAiq_TqtHAl6CUfyg","HUhlFVMjZOgj1-N0JmCo-g","3.0","1","0","0","My boyfriend likes it here but I personally think it smells weird(not like bbq) and the food is ehh. The sauces are very liquid-y and the meat has been very fatty. I'd rather go to Red's for a pulled pork sandwich. Also I have tried some of the sides and I was not a fan.","2016-06-22 06:25:13"
"wTslD_1wy9l-yRJx3jfa5w","tYzp_iXqSZes7SgfhUDPHg","DypjfwplxJ4i8BxoHwLLmg","4.0","3","1","1","We were on the hunt for oyster shooters and they had them here. My husband said it was good but not as good as the ones he had had previously at the Nugget. I liked it but I'm not an oyster connoisseur so my opinion doesn't really make a difference hahaha. I got the shrimp cocktail with celery, thinking it will be a very small appetizer boy was I shocked when it came out. I ordered a house salad as well again not knowing how big the shrimp cocktail would be also thinking side salad size. Nope it was a salad platter haha I exaggerate but it was really big. My hubby got the crab and avacodo croissant. It was pretty big as well. It came with a side but he opted to not get any. The food was good. The cocktail sauce has a kick so if you don't like spicy stuff don't get it.  The dressing was a bit runny but overall I enjoyed my meal.","2017-09-27 15:56:52"
"jZsLW8VNAtBVp6w4RZDplg","j8m6Qn1aCwSYEBbXlVGgGA","GXFMD0Z4jEVZBCsbPf4CTQ","5.0","0","0","0","Hot diggity darn...this place was knock your socks off good. I waited in the heat and I knew it was a good spot when I heard the 90's R&B on in the background...

Songs I heard and was boppin my over-sized head to:
Can you stand the Rain - New Edition 1988 
Just Kick it- Xscape 1993 
Hey Mr DJ- Zhane 1993 

What was cool , was that as other's alluded to the staff seems to love working at this place , and why not? In my younger days I would love hanging out at a spot like this .

The food as thousands of reviews have already noted is smack your best friend across the face finger licking gooood.  Great chicken, great sides (mac and cheese ) and an absolutely delicious bread pudding (which you must save room for a least a scoop).  It was very hard not to come back to this place ...but we will rendezvous again for sure!

Rank of establishments in Nashville area I visited:

1 being my favorite 

1-Catbird Seat  $$$$
2-Hattie B's  $$
3- Peg Leg Porker $$
4- Fin and Pearl  $$
5-Martin's BBQ   $$
6- Mission BBQ  $$
7-Biscuit Love  $$","2017-06-26 17:14:25"
"kn9rhSGaL3DL1eYkRpwVrw","ZN_Q8cTjaz-zdPwNih0BRQ","9Ldo7ocJHVrEzRXUpN3Weg","2.0","3","0","1","I have been going to Shellak Nails since they opened; however, due to the rude attitudes and unwelcoming environment I have decided to take my business else where. This business needs to learn how to treat their clients with respect and appreciation in order for them to stay in business. I know many other people feel this way too. If you want a relaxing and warm environment for your spa treatments do NOT come here.","2018-03-11 21:56:34"
"O8B-chQUmNl3exXvSouDtQ","ty9vEUqqxxsSznc8e0m8QA","lNXAV6t34fqAdGa3MrDxkg","5.0","0","0","0","I was at the restaurant tonight and everything was outstanding! I was enjoying myself until I saw an altercation with the doorman and some people at the door. I listened closely as these girls insulted him over his weight for not allowing one specific girl in for apparently cursing out staff on a previous occation for not allowing her to bring in food and outside alcoholic drinks to the place. I then vividly  remembered I was also there at that incident. It was so coincidental to be here again tonight with same girls showing the same disgusting behavior as before. I am appalled at how they treated that guy at the door just for doing his job and to see him still be courteous and respectful to them after all was said and down just blew my mine! The staff handled themselves with such professionalism that if I could add more stars to this review I would.","2017-12-02 10:11:50"
"ziTh9RE0BjoUAFZ8mHvRew","jR173C0inKwoLnjkR_WcNw","thb9MKU1kOG_TZ0sn2RxcA","5.0","2","0","0","Just discovered this gem!  It's Friday night, the food is delicious, the service is wonderful and there is live music!  ORDER THE LAMB SHANK!!!  It was flavorful but not greasy or gamey.  The calamari was excellent, fresh and perfect.  The silverware and glassware were sparkling clean. Highly recommend this wonderful restaurant.  Good experience.","2016-02-20 02:05:51"
"qOBITsG5V6oJeKyo3mW9yg","0TXzoz6t9vUCPJuMm2dfYw","2A-OT6W0cH46sCoPFuOVhQ","1.0","1","2","0","Buyer beware.....all sales are final at this head shop
Something breaks or does not work by the time you walk out the door you have no options
But to deal with china
Many other online retailers are better and cheaper","2015-12-01 23:29:30"
"wERCXgUb-1AdsyHFr37J5g","1lTmQfPiViczuU5uRRlSLg","RLRTakpA-jtBsurYHjZRRQ","5.0","0","0","0","Oh my god so good. Just finished my first order from here, lunch special beef and rice with beef noodle soup and a summer roll, and there is so much flavor. I want to go back for dinner, desert, then breakfast. YUM. And so affordable and the man I spoke with was incredibly nice.","2015-02-25 18:38:09"
"LerTlMu1-Gb5b1AHsFYmgw","tHWBQRXSCWJg2xQK0Mp2kQ","JT2wYPpO8shGkTYFc5gGLA","5.0","1","1","1","I don't even think this was that expensive for what you get. I can eat meat that doesn't rest heavily on my conscience, the rolls are baked fresh daily, and the sauerkraut is delicious! The miso salad dressing rocks a bunch and I wasn't down with the buffalo dog, but that's just my personal preference.","2009-10-31 15:49:15"
"OcUPUjSIPL7-LjJ6B9FzIQ","BClj9IWheEEvXcVM6uhaKA","Ik4lfZAmPf0DojdnARFJVA","1.0","2","0","0","Took my money efficiently, and nothing else. We waited over an hour for a platinum wash, vacuum, and dry. We watch as the vehicles were going through the wash and the tire polish section is out of sync - spray product on the ground versus the tires, what a waste of product...detail folks had taken their time as well...need to fix the wash and get quicker.","2017-08-01 21:45:18"
"4Z472Hi6XwES0Mm_-74S9g","wXUjU3Pj6lGUI6yGWK_Kzw","yLARx5AAIRQhMIINW-g3Mw","1.0","1","0","0","Super slow service. Come here if you have lots of time to waste. When we ran out of time to eat and had to switch our order to go, they handed us our food and had us pack our own bag. Big disappointment!!","2016-02-04 01:29:08"
"HzFV3qbdljdsFxH5SDzUZQ","FUMMeusDhFKAPNAgN143dw","wb9P0ipW4ysbgNA9jIl3bg","4.0","0","0","0","I always enjoy eating here and have been since the 70's when you could get a Cheeseburger, fries and a draft beer for 3 bucks. My how things have changed but the food is still good.","2017-12-07 20:45:49"
"NBQJvMqW1aVLD2iWGhJ7xA","LkOBVLYNS8_vvw0zey0vww","4FkHItW2yX0Wp_MkjsH3Sg","5.0","1","0","1","Kristine is amazing! Her space is very relaxing and the massage was fantastic. I was happy to learn she uses Doterra products as well!","2018-04-09 22:50:40"
"aiL-V0Sz1FeNerqHqxSjxQ","oR5az_eNCnfN7e49H3ONhg","i_FWONQD1ZBqrNE2b-M5Ug","4.0","1","2","0","After hearing about this legendary brunch I was FINALLY able to make my way over to Talula's Garden one Sunday afternoon when my high school BFF came to visit. We squeezed ourselves in to probably the last table time of 2:30pm. I had been looking forward to trying the post-order-pre-food table bread that is allegedly stuffed with pesto with a concomitant mouth-corner drool drip every time it came to mind the last few months.

Right off the bat I had to go with the bloody mary which arrives accompanied by a pickled green bean hat. It was amazing to the point that I actually unintentionally chugged the shit out of it in definitely less than 10 minutes. 

To start, they had this pesto pinwheel thing which might be what my friend was talking about because certainly no fucking bread came fo' free. Suddenly the recollection of the very same friend's robust endorsement of the cheese-plate hit me. The cheese plate seemed more share-able and thus was my selection. For my entree, I went with the green meadow egg omelette. Visiting friend ordered the farmer's market frittata and I actually don't remember what my lives-here-already friend ordered. Oops.

The cheese plate was easily the highlight of the meal. Just look at that shit. There were a ton of different cheeses, they even switched up the animal-origin with a few coming from goats and buffaloes and maybe some other cray animals because my attention span lasts only so long. The cheese hunks were escorted by a bunch of fruit (apple slices, grapes, some black small balls perhaps raisins?, blueberries, and figs if they count as a fruit) and then HONEY and JAM and to round it off, almond slivers. I can't even comment on how great the cheese was bc cheese is always great. Excellent diversity of cheese hardness and flavors. MMMMMM. My insta photo got slightly more likes than I'm accustomed to if I remember correctly. 

The omelette was thick and juicy. Probably too thick for my liking where I was questioning how thoroughly the inside was cooked. I actually asked for the onions to be omitted which also required the long hots to be omitted because I guess they are mixed prior to incorporation. Unfortunately, my request was not accommodated because they were present anyway which really pisses me off. Don't confirm with me that this is possible and then not pull through. The accompanying salad was delicious also with a nice and tasty dressing. 

Anyways this place was good and I feel like somewhat on the healthier side. The cheese plate is a must order.","2018-02-05 20:01:40"
"TV-zjAEK4dJXh2jtWD5NRg","xtzyoCYuTT0gyAj8_KLv8Q","60ElZhA03WjNytkDOawpDg","4.0","2","1","1","My wife and I went to This restaurant as it was suggested to us by a friend. We weren't disappointed. The taste, selection, service and quality was excellent.  

I would return here anytime. 

Surprisingly the restaurant only had 6 other tables seated. The remaining 100 tables were completely empty! 

Checking in here gets you 10% off your meal! Do it!","2016-08-30 18:14:53"
"dxsY_dZo4URvomlUmB3HDA","jZc_2tyaHoO5rwzueukn2A","L6LiIjKsMcxguEGnr5ilqQ","5.0","0","0","0","A perfect restaurant in decor, service and food. Had a private dinner in the Steve McQueen room (super cool) and never saw a menu. The chef brought out a 6 course meal and it was his choice on every course. Started with a super charcuterie platter that included a Delaware Fireball (perfect spiced pork) and Pierre Robert cheese (looks like Brie but with Creme Fraiche that's awesome). Then moved to sashimi, followed by scallops with pork belly, lamb lollipops, steak and pork chop and finally a light espresso dessert. We also mixed different drinks that included a Moscow Mule, wine, a bourbon drink and I don't remember the last, but I will remember the knowledge of the server, beverage director and chef. These guys have taken Indy to absolute world class levels that don't just rival but beat NYC, Chicago, and SF.","2016-04-26 00:49:20"
"7CC_rxJFQC9jXyf3CMVRCQ","F0UDhiEqF5jJDos_n8Ca0w","jS3affmkXWrBnidXA-DIfQ","5.0","0","0","0","Definitely try the sour cream & onion wings, something unique and insanely delicious. Jalepeño corn bread drizzled with honey, and the grilled octopus were equally memorable! Love the decor and vibe this place has, like an old school meat market with hooks hanging from the ceiling and water served in vintage milk bottles. Check it out!","2016-11-02 13:50:52"
